,Value,Active bound,Rob. Std err,Rob. t-test,Rob. p-value
asc_1,0.48683235447489515,0.0,0.34639555444683134,1.405423216970354,0.1598954668919521
asc_2,-2.6589139454965176,0.0,2.6953318784893807,-0.986488516207038,0.32389344778313434
b_AGE_1_constant_20_0,-0.7569579849580735,0.0,0.20833736742583117,-3.6333279733293797,0.0002797890092951505
b_AGE_1_constant_30_0,-0.9646178582085895,0.0,0.26519786780320104,-3.6373514847578505,0.0002754559245337074
b_AGE_2_constant_21_0,0.6733586275338248,0.0,0.1336179355858788,5.039432951731576,4.6691316346603173e-07
b_AGE_2_constant_31_0,0.4208346734058855,0.0,0.13876020724258928,3.032819579680765,0.0024228040645264404
b_CAR_CO_linear_23_0,-0.613403522234042,0.0,232.2577713659699,-0.002641046276412851,0.9978927524014041
b_CAR_CO_linear_23_1,0.0,1.0,80.63545935274044,0.0,1.0
b_CAR_CO_linear_23_10,-2.394788778746131,0.0,52.19706598216977,-0.045879758443974177,0.9634060876072776
b_CAR_CO_linear_23_11,-3.152186992936818,0.0,73.78639278674251,-0.042720437656401926,0.9659243875470716
b_CAR_CO_linear_23_12,-2.8789738419859017,0.0,63.23648043140437,-0.04552710432878791,0.9636871711621042
b_CAR_CO_linear_23_13,-0.8195163115557199,0.0,46.010437609715794,-0.01781153047287398,0.9857892062325804
b_CAR_CO_linear_23_14,-1.8645789749218162,0.0,177.0703274911774,-0.010530160537567874,0.9915983027539457
b_CAR_CO_linear_23_15,-2.084621354651551,0.0,110.33918309101583,-0.01889284745684589,0.9849265854265548
b_CAR_CO_linear_23_16,-2.0879546836020086,0.0,96.11267917318924,-0.021724029561590315,0.9826680954760496
b_CAR_CO_linear_23_17,-3.155293113538633,0.0,33.80394857063722,-0.093340963022272,0.9256326903285126
b_CAR_CO_linear_23_18,-2.8562464299463386,0.0,133.0334174917001,-0.021470142493517003,0.9828706208094375
b_CAR_CO_linear_23_19,-2.043283906990142,0.0,47.31255475076508,-0.04318692824248939,0.9655525251189216
b_CAR_CO_linear_23_2,0.0,1.0,118.69114572752217,0.0,1.0
b_CAR_CO_linear_23_20,-2.4627654176495533,0.0,88.6251200301514,-0.02778857074395712,0.977830781668964
b_CAR_CO_linear_23_21,-2.1965556460707303,0.0,177.2246140574828,-0.01239419060243109,0.9901111198569577
b_CAR_CO_linear_23_22,-2.525701429884647,0.0,195.69845008942553,-0.0129060880591058,0.9897027174628346
b_CAR_CO_linear_23_23,-2.603017259486449,0.0,54.08007415279829,-0.04813264959903462,0.9616105257346828
b_CAR_CO_linear_23_24,-3.060248337582477,0.0,3.8237069732055606,-0.8003354752409161,0.42351645456355014
b_CAR_CO_linear_23_25,-3.3475659713856465,0.0,24.062833501358334,-0.13911769664186383,0.8893571443090915
b_CAR_CO_linear_23_26,-1.042047027431433,0.0,26.540225529617043,-0.03926293038725617,0.9686807610788581
b_CAR_CO_linear_23_27,0.0,1.0,4.464915767696511,0.0,1.0
b_CAR_CO_linear_23_28,-1.5594722500620535,0.0,2.7028040064703642,-0.5769831058148363,0.563950868127818
b_CAR_CO_linear_23_29,-2.87242292709017,0.0,24.555735142737433,-0.11697564379129222,0.9068793543942306
b_CAR_CO_linear_23_3,0.0,1.0,53.27717742206982,0.0,1.0
b_CAR_CO_linear_23_30,-3.8299598424635377,0.0,3.6512291656227367,-1.0489508241563132,0.29420075203833873
b_CAR_CO_linear_23_31,-3.24732243934004,0.0,5.42445368541699,-0.5986450668885029,0.5494095964681989
b_CAR_CO_linear_23_4,0.0,1.0,98.62972921043037,0.0,1.0
b_CAR_CO_linear_23_5,0.0,1.0,33.0073002270087,0.0,1.0
b_CAR_CO_linear_23_6,-0.7754707510044876,0.0,65.18667852112762,-0.011896153763274657,0.9905084664510988
b_CAR_CO_linear_23_7,-0.6659131818239064,0.0,167.09809964462923,-0.00398516310622393,0.9968203083016571
b_CAR_CO_linear_23_8,0.0,1.0,35.930264994037586,0.0,1.0
b_CAR_CO_linear_23_9,-1.146306277030825,0.0,168.30968075218198,-0.00681069723326633,0.9945658918400315
b_CAR_TT_linear_22_0,-2.521716816399885,0.0,69.8436446285075,-0.03610517220017205,0.9711984981991542
b_CAR_TT_linear_22_1,-1.6572549262640648,0.0,50.081657408382554,-0.033091055927926966,0.9736019751809888
b_CAR_TT_linear_22_10,-19.39874084439885,0.0,126.06949672723535,-0.15387339005858072,0.8777095658533369
b_CAR_TT_linear_22_11,-17.964376146781206,0.0,103.51792238970168,-0.17353880112810652,0.8622279316385217
b_CAR_TT_linear_22_12,-17.59802322528618,0.0,60.55254361845183,-0.29062401302533614,0.7713388926766498
b_CAR_TT_linear_22_13,-18.183012819047168,0.0,256.54863195510296,-0.07087550099362552,0.9434968417042524
b_CAR_TT_linear_22_14,-18.84546303239506,0.0,106.38688152809557,-0.1771408538506525,0.8593977525849281
b_CAR_TT_linear_22_15,-18.610690097114855,0.0,165.92172795150586,-0.11216547902969178,0.9106922001454703
b_CAR_TT_linear_22_16,-17.113274050134923,0.0,216.41160761069858,-0.07907743137752518,0.9369710344405964
b_CAR_TT_linear_22_17,-17.49181738986632,0.0,59.387171398345885,-0.2945386516649877,0.7683463327939746
b_CAR_TT_linear_22_18,-16.212474226452105,0.0,105.83302048856545,-0.15318918567767567,0.8782490855944975
b_CAR_TT_linear_22_19,-15.130572380455703,0.0,92.15607351447358,-0.16418421275380587,0.8695861288528639
b_CAR_TT_linear_22_2,-0.1680590469190929,0.0,16.678242158292697,-0.010076544357855554,0.9919602168864217
b_CAR_TT_linear_22_20,-15.77150308540328,0.0,53.24707155075187,-0.29619475073611967,0.7670813573897437
b_CAR_TT_linear_22_21,-12.566516312201319,0.0,273.64091464767125,-0.04592338221198188,0.9633713175250886
b_CAR_TT_linear_22_22,-13.5950720655196,0.0,128.2989991378682,-0.10596397600039371,0.9156109342094743
b_CAR_TT_linear_22_23,-13.375596364076266,0.0,137.0728774690768,-0.09758018224352048,0.9222656616715152
b_CAR_TT_linear_22_24,-13.363103823291542,0.0,94.06204414151375,-0.14206690855226495,0.8870271561631684
b_CAR_TT_linear_22_25,-11.422342389768207,0.0,215.6625444759455,-0.0529639600493642,0.9577606231036131
b_CAR_TT_linear_22_26,-12.35979864271988,0.0,34.30683703374319,-0.3602721705461552,0.7186436086301666
b_CAR_TT_linear_22_27,-7.446886319571987,0.0,38.03868689688873,-0.19577138242858444,0.8447891101308196
b_CAR_TT_linear_22_28,-6.363189216312964,0.0,68.8624252709385,-0.09240437279513554,0.9263767653069228
b_CAR_TT_linear_22_29,-5.243576828756196,0.0,249.27450173578544,-0.02103535175978024,0.9832174552825204
b_CAR_TT_linear_22_3,-1.0909884452248968,0.0,48.904363849111505,-0.02230861132538212,0.9822017797484266
b_CAR_TT_linear_22_30,-5.287449691556845,0.0,24.002941650475933,-0.22028340394903242,0.8256504444610706
b_CAR_TT_linear_22_31,0.0,1.0,6.264464015481681,0.0,1.0
b_CAR_TT_linear_22_4,-3.1450605163084737,0.0,188.4687929321678,-0.016687433857765617,0.9866859720955583
b_CAR_TT_linear_22_5,-13.910855154403988,0.0,23.208306807416868,-0.5993912123722176,0.5489120356154245
b_CAR_TT_linear_22_6,-17.404282607380296,0.0,85.94950096963676,-0.20249428339937284,0.8395303270333074
b_CAR_TT_linear_22_7,-17.694145458445178,0.0,30.042514067709213,-0.5889701979856435,0.5558812656231495
b_CAR_TT_linear_22_8,-20.122213153387015,0.0,6.644595643471819,-3.0283578163490934,0.002458867548913224
b_CAR_TT_linear_22_9,-18.572524183591838,0.0,206.15335542264734,-0.09009081683640412,0.9282150466480634
b_FIRST_constant_15_0,0.15852260740321192,0.0,0.13952223371293845,1.1361816907932107,0.25588053158487245
b_FIRST_constant_25_0,0.4681433649910151,0.0,0.144164346844372,3.2472894667665946,0.0011650982672253285
b_MALE_constant_14_0,0.5019030236088161,0.0,0.13128616249494285,3.8229697179864592,0.0001318539779566752
b_MALE_constant_24_0,0.6754658416040376,0.0,0.1397178923590644,4.834497788358713,1.3348218883546537e-06
b_PURPOSE_1_constant_16_0,0.2580632840713584,0.0,0.24717167914836705,1.044064938833278,0.296455345945112
b_PURPOSE_1_constant_26_0,2.315290364727705,0.0,0.4285336848288284,5.402820003875575,6.560128062993442e-08
b_PURPOSE_2_constant_17_0,-0.5528541886599662,0.0,0.22737654907957025,-2.4314477060098896,0.015038619038731937
b_PURPOSE_2_constant_27_0,1.455445740486697,0.0,0.4244162773475532,3.4292882204770785,0.0006051665080855084
b_PURPOSE_3_constant_18_0,-0.1666753789046283,0.0,0.2347313940797289,-0.7100685426339491,0.4776616325170302
b_PURPOSE_3_constant_28_0,2.6291496490237716,0.0,0.4207132765944574,6.2492671263096735,4.1238301662360755e-10
b_PURPOSE_4_constant_19_0,0.711513889185352,0.0,0.27425159016700973,2.5943838238168997,0.009476063283298863
b_PURPOSE_4_constant_29_0,4.192212941466179,0.0,0.4427366291452606,9.468864027716863,0.0
b_SM_HE_linear_13_0,-0.045589618278565475,0.0,1.7976931348623157e+308,-2.53600669627397e-310,1.0
b_SM_HE_linear_13_1,-0.1346431234609812,0.0,0.06612972283171367,-2.036045482961116,0.04174578829044462
b_SM_TT_linear_11_0,-1.276784990234672,0.0,10.461987854232833,-0.12204038162002792,0.9028670373688681
b_SM_TT_linear_11_1,-3.9804296595924136,0.0,112.63366503415212,-0.03533960879622883,0.9718089397913401
b_SM_TT_linear_11_10,-6.5614423905739185,0.0,5.07466548122295,-1.2929802791636757,0.19601787987182684
b_SM_TT_linear_11_11,-16.036194297300906,0.0,4.854854561913914,-3.3031255813725156,0.0009561355860807641
b_SM_TT_linear_11_12,-10.074246580667065,0.0,67.34469630225817,-0.14959227873642159,0.8810863003098466
b_SM_TT_linear_11_13,-7.215160366257712,0.0,104.18394130537003,-0.06925405466385265,0.944787396950088
b_SM_TT_linear_11_14,0.0,1.0,7.979284306545109,0.0,1.0
b_SM_TT_linear_11_15,-5.616665147761252,0.0,33.40794276372127,-0.1681236461486208,0.8664860071832416
b_SM_TT_linear_11_16,-14.56417214503578,0.0,2.717871801210884,-5.3586678144815565,8.383784133592087e-08
b_SM_TT_linear_11_17,0.0,1.0,0.6469100062046285,0.0,1.0
b_SM_TT_linear_11_2,-4.659877677153119,0.0,94.43487145638042,-0.04934488293665463,0.9606444516499997
b_SM_TT_linear_11_3,-7.412281981027429,0.0,237.7625730822461,-0.031175142012209785,0.9751298640767683
b_SM_TT_linear_11_4,-8.013639224930175,0.0,91.34634671882348,-0.08772807575542403,0.9300928044223822
b_SM_TT_linear_11_5,-8.827815267344697,0.0,132.69886148716182,-0.06652517714478476,0.9469597136419257
b_SM_TT_linear_11_6,-8.898863735490382,0.0,245.16082103458274,-0.03629806629761244,0.9710446917962505
b_SM_TT_linear_11_7,-9.757542609127073,0.0,155.54084467461033,-0.06273299228597955,0.9499791250797551
b_SM_TT_linear_11_8,-10.145033700370808,0.0,186.8729545770551,-0.054288399963129015,0.9567053914134296
b_SM_TT_linear_11_9,-9.599785906382657,0.0,246.91421160642486,-0.03887903350692701,0.9689868327659703
b_TRAIN_COST_linear_1_0,-10.736030020333136,0.0,33.08275635777313,-0.3245204209778789,0.745544064393282
b_TRAIN_COST_linear_1_1,-13.873026035563578,0.0,106.34513286594027,-0.13045285347522254,0.8962081527840424
b_TRAIN_COST_linear_1_10,-11.837407732247328,0.0,873.7057589870327,-0.013548506016455153,0.9891901869403825
b_TRAIN_COST_linear_1_11,-12.01421566159812,0.0,203.05255756671878,-0.05916800953196811,0.9528182896805921
b_TRAIN_COST_linear_1_12,-12.019120116033074,0.0,195.30868201704195,-0.06153909796485303,0.9509298777219877
b_TRAIN_COST_linear_1_13,-10.247470305078588,0.0,811.0870568649881,-0.012634242179485748,0.9899196014073084
b_TRAIN_COST_linear_1_14,-10.032538899568989,0.0,826.1967827844192,-0.012143037964584758,0.9903114955878392
b_TRAIN_COST_linear_1_15,-9.733184573540607,0.0,457.13221974941615,-0.021291836700716472,0.9830128557335964
b_TRAIN_COST_linear_1_16,-9.501737240226781,0.0,467.82999841249824,-0.020310235069297213,0.9837958910673332
b_TRAIN_COST_linear_1_17,-9.177767746159047,0.0,382.22681589521187,-0.024011313085566314,0.9808435847721237
b_TRAIN_COST_linear_1_18,-8.597978454538039,0.0,456.1015688149714,-0.01885101705937349,0.9849599553119992
b_TRAIN_COST_linear_1_19,-9.57286805686786,0.0,200.16971517621255,-0.04782375819659189,0.9618567019140978
b_TRAIN_COST_linear_1_2,-19.16019478445637,0.0,7.391766025812155,-2.592099738756434,0.00953921116066625
b_TRAIN_COST_linear_1_20,-8.209466865007712,0.0,160.57451040131718,-0.051125591754819205,0.9592254433838128
b_TRAIN_COST_linear_1_21,-7.528298982725413,0.0,436.65206391171773,-0.017240955911861863,0.9862443889450017
b_TRAIN_COST_linear_1_22,-8.889356235157479,0.0,257.5649450993489,-0.034513067109068915,0.9724680225102933
b_TRAIN_COST_linear_1_23,-7.3255497298510655,0.0,798.5486103305124,-0.009173580211753275,0.992680644641438
b_TRAIN_COST_linear_1_24,-7.22508597071091,0.0,771.5668568923945,-0.009364173572477007,0.9925285796740042
b_TRAIN_COST_linear_1_25,-6.786600773084443,0.0,436.4329778634553,-0.015550155733666245,0.9875932708304125
b_TRAIN_COST_linear_1_26,-7.954274973095967,0.0,227.64312853886813,-0.034941862836583897,0.9721260992635388
b_TRAIN_COST_linear_1_27,-6.153126886935124,0.0,465.7862300871474,-0.013210194912339702,0.9894600959869293
b_TRAIN_COST_linear_1_28,-6.014422979385652,0.0,523.4722399803251,-0.011489478371597521,0.9908329242841292
b_TRAIN_COST_linear_1_29,-5.7645350235339095,0.0,885.0056370868444,-0.006513557407960604,0.9948029698568839
b_TRAIN_COST_linear_1_3,-18.762306536550934,0.0,301.33042328465456,-0.06226489291068678,0.9503518856061586
b_TRAIN_COST_linear_1_30,-5.802313465450537,0.0,869.9343262317404,-0.006669829308361914,0.9946782856292136
b_TRAIN_COST_linear_1_31,-5.605791248865958,0.0,453.4227127119852,-0.012363278441295828,0.990135782303444
b_TRAIN_COST_linear_1_32,-5.321813911063667,0.0,366.1442752848943,-0.014534745646160384,0.9884033591706338
b_TRAIN_COST_linear_1_33,-6.320055463630844,0.0,93.27608751253075,-0.06775643824878273,0.9459795212689404
b_TRAIN_COST_linear_1_34,-4.769734944627895,0.0,191.70984256592303,-0.024879969023957296,0.9801507046918265
b_TRAIN_COST_linear_1_35,-4.539194145858879,0.0,258.89460045467706,-0.017532981135516285,0.9860114217449418
b_TRAIN_COST_linear_1_36,-4.406738218375244,0.0,254.64488276593505,-0.017305426170396824,0.9861929567943957
b_TRAIN_COST_linear_1_37,-4.132912418172611,0.0,161.20802181230866,-0.025637138721201356,0.9795467633812718
b_TRAIN_COST_linear_1_38,-3.948066115732006,0.0,223.02561615865815,-0.01770229888266912,0.9858763466927876
b_TRAIN_COST_linear_1_39,-4.373136862854103,0.0,105.19345466053183,-0.041572328591798664,0.966839632749436
b_TRAIN_COST_linear_1_4,-17.424941651181147,0.0,346.30800957077093,-0.05031631140376559,0.9598703256131431
b_TRAIN_COST_linear_1_40,-4.0054050803705135,0.0,203.92260671743827,-0.019641790308813245,0.9843291264095291
b_TRAIN_COST_linear_1_41,-3.2149932074492042,0.0,583.0582852297571,-0.0055140168468446,0.9956004733840549
b_TRAIN_COST_linear_1_42,-3.3071138623868714,0.0,570.0758751507733,-0.005801181924269656,0.9953713524700927
b_TRAIN_COST_linear_1_43,-3.2116928764012185,0.0,357.25249461646,-0.008989980265496076,0.9928271301626204
b_TRAIN_COST_linear_1_44,-3.099189161778044,0.0,428.5040665638047,-0.007232578179783905,0.9942292878467667
b_TRAIN_COST_linear_1_45,-2.9711926056095543,0.0,431.536163999824,-0.006885153211888787,0.9945064859571513
b_TRAIN_COST_linear_1_46,-5.8439223582787045,0.0,29.540287972644894,-0.19782888926778014,0.8431789424733345
b_TRAIN_COST_linear_1_47,-2.5845493943397964,0.0,92.02384297328462,-0.028085649445112992,0.9775938396433905
b_TRAIN_COST_linear_1_48,-2.0847945428614336,0.0,163.2265478617036,-0.012772398670269068,0.9898093773704502
b_TRAIN_COST_linear_1_49,-1.5067183132559716,0.0,262.6602194341446,-0.005736378034336269,0.995423057632991
b_TRAIN_COST_linear_1_5,-15.771645686011489,0.0,341.79460114653,-0.046143636070044486,0.9631957664749193
b_TRAIN_COST_linear_1_50,-1.3230480695303473,0.0,384.76825068188975,-0.0034385583196784807,0.997256432811821
b_TRAIN_COST_linear_1_51,-0.6193936265703961,0.0,128.1354695996866,-0.004833896722784642,0.9961431234567018
b_TRAIN_COST_linear_1_52,-0.7904261215663937,0.0,464.00403003280246,-0.0017034897768248155,0.998640812464952
b_TRAIN_COST_linear_1_53,0.0,1.0,194.2674431993104,0.0,1.0
b_TRAIN_COST_linear_1_54,0.0,1.0,97.70526776800688,0.0,1.0
b_TRAIN_COST_linear_1_55,0.0,1.0,245.0704816134925,0.0,1.0
b_TRAIN_COST_linear_1_56,0.0,1.0,108.94621421772908,0.0,1.0
b_TRAIN_COST_linear_1_57,0.0,1.0,43.09427965164593,0.0,1.0
b_TRAIN_COST_linear_1_58,0.0,1.0,13.995417296054315,0.0,1.0
b_TRAIN_COST_linear_1_59,0.0,1.0,160.24179991992816,0.0,1.0
b_TRAIN_COST_linear_1_6,-16.05258177908027,0.0,191.61916970217376,-0.08377336048387109,0.9332366288025045
b_TRAIN_COST_linear_1_60,0.0,1.0,13.950503861202542,0.0,1.0
b_TRAIN_COST_linear_1_61,0.0,1.0,4.3591420046483,0.0,1.0
b_TRAIN_COST_linear_1_7,-14.854325281406535,0.0,254.74000053913218,-0.05831171096007229,0.9535003393918451
b_TRAIN_COST_linear_1_8,-14.585422438298659,0.0,225.04105175321897,-0.06481227458131994,0.9483234682974659
b_TRAIN_COST_linear_1_9,-12.561965973540993,0.0,874.9962586313635,-0.014356593927829989,0.9885454888455847
